username,course_id,date,nevents,nprogcheck,nshow_answer,nvideo,nproblem_check,nforum,ntranscript,nseq_goto,nseek_video,npause_video,nvideos_viewed,nvideos_watched_sec,nforum_reads,nforum_posts,nforum_threads,nproblems_answered,nproblems_attempted,nproblems_multiplechoice,nproblems_choice,nproblems_numerical,nproblems_option,nproblems_custom,nproblems_string,nproblems_mixed,nproblems_forumula,nproblems_other,first_event,last_event,avg_dt,sdv_dt,max_dt,n_dt,sum_dt
5luzoc6, MITx/8.01r_3/2016_Fall,2016-09-18,56,0,0,0,20,0,0,8,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-18 12:10:41.233288 UTC,2016-09-18 13:22:24.356097 UTC,26.998557959183675,47.85310085287672,223.020372,49,1322.9293400000001
36dfnqh, MITx/8.01r_3/2016_Fall,2016-09-18,22,0,0,0,4,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-18 04:40:05.672164 UTC,2016-09-18 21:51:14.601554 UTC,3.4593499411764705,6.302529323131552,26.662031,17,58.808949
d3upe85, MITx/8.01r_3/2016_Fall,2016-09-19,377,1,0,0,56,0,0,113,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-19 00:04:06.180948 UTC,2016-09-19 23:10:19.606333 UTC,14.433858061281342,40.4429137222601,270.407157,359,5181.755044000002
0icp128, MITx/8.01r_3/2016_Fall,2016-09-19,157,0,0,0,87,0,0,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-19 00:13:54.044321 UTC,2016-09-19 21:42:14.714033 UTC,19.43678291034482,44.86930812907664,264.824657,145,2818.333521999999
n4rzdiy, MITx/8.01r_3/2016_Fall,2016-09-19,147,0,0,0,41,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-19 00:01:37.259801 UTC,2016-09-19 20:32:06.712324 UTC,27.66921088095239,65.615432537953,294.608624,126,3486.320571000001
x9sqpre, MITx/8.01r_3/2016_Fall,2016-09-19,121,0,0,0,64,0,0,4,0,0,0,0.0,0,0,0,5,34,0,0,0,0,0,0,0,0,0,2016-09-19 17:09:11.329384 UTC,2016-09-19 22:11:35.330388 UTC,20.27072528695652,49.9130242777121,267.220819,115,2331.1334079999992
h29zaj7, MITx/8.01r_3/2016_Fall,2016-09-19,104,0,0,0,23,0,0,23,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-19 03:35:27.320089 UTC,2016-09-19 22:46:59.09707 UTC,34.01413203225806,62.53564224197404,276.12156699999997,93,3163.314279
533gfeo, MITx/8.01r_3/2016_Fall,2016-09-19,31,0,2,0,7,0,0,0,0,0,0,0.0,0,0,0,10,34,0,0,0,0,1,0,0,0,0,2016-09-19 13:06:55.295003 UTC,2016-09-19 23:58:49.14158 UTC,22.277262888888888,50.55792385805079,196.296848,27,601.4860980000002
1fvdmne, MITx/8.01r_3/2016_Fall,2016-09-19,100,0,0,0,42,0,0,12,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-19 00:19:57.254082 UTC,2016-09-19 03:44:44.063444 UTC,25.217645529411758,61.58600940011341,295.11221800000004,85,2143.49987
2vmch5z, MITx/8.01r_3/2016_Fall,2016-09-19,6,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-19 12:48:26.154927 UTC,2016-09-19 17:11:22.683319 UTC,3.3104459999999998,2.8613263829316997,6.601369999999999,3,9.931338
6cwpeff, MITx/8.01r_3/2016_Fall,2016-09-19,186,0,1,0,14,0,0,40,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-19 04:22:03.459203 UTC,2016-09-19 23:34:38.068866 UTC,8.87243311299435,25.693507604287767,190.418116,177,1570.420661
ad4ycu7, MITx/8.01r_3/2016_Fall,2016-09-19,10,0,0,0,0,0,0,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-19 01:02:36.875608 UTC,2016-09-19 22:10:43.977698 UTC,14.413939999999998,23.54524423482693,61.924546,6,86.48364000000001
fbnfms1, MITx/8.01r_3/2016_Fall,2016-09-19,160,0,0,0,59,0,0,35,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-19 02:09:35.890932 UTC,2016-09-19 22:34:38.910246 UTC,23.675047697183103,52.304528009838116,295.279513,142,3361.8567730000004
dws0ta5, MITx/8.01r_3/2016_Fall,2016-09-19,264,1,0,1,43,0,0,19,1,1,1,11.80908309727478,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2016-09-19 00:00:00 UTC,2016-09-19 22:53:50.499678 UTC,22.19771664049585,49.257556395297,280.241127,242,5371.847426999997
h4ttuf2, MITx/8.01r_3/2016_Fall,2016-09-19,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-19 14:06:13.700575 UTC,2016-09-19 14:06:13.700575 UTC,,,,0,
jcon4qg, MITx/8.01r_3/2016_Fall,2016-09-19,155,0,0,0,40,0,0,16,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-19 00:50:01.2495 UTC,2016-09-19 22:14:48.966224 UTC,11.49744384732824,24.28062890007777,125.03796200000001,131,1506.1651439999994
5adpp4h, MITx/8.01r_3/2016_Fall,2016-09-19,36,2,0,0,2,0,0,14,0,0,0,0.0,0,0,0,16,69,0,0,0,0,2,0,0,0,0,2016-09-19 21:06:41.983711 UTC,2016-09-19 23:44:29.187538 UTC,9.167925566666662,17.208427480610922,82.24153100000001,30,275.03776699999986
65s4z7e, MITx/8.01r_3/2016_Fall,2016-09-19,58,0,0,0,10,0,0,8,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-19 14:03:56.665614 UTC,2016-09-19 23:45:37.615946 UTC,16.75798405882353,37.03802184189056,156.70884099999998,51,854.6571869999999
7r3etx7, MITx/8.01r_3/2016_Fall,2016-09-19,38,0,0,0,11,0,0,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-19 04:03:19.071457 UTC,2016-09-19 20:27:14.265696 UTC,24.46004506060606,42.98824638842439,162.524796,33,807.1814870000001
12jo3yw, MITx/8.01r_3/2016_Fall,2016-09-19,97,0,1,0,18,0,0,6,0,0,0,0.0,0,0,0,12,58,0,0,0,0,1,0,0,0,0,2016-09-19 02:04:04.560016 UTC,2016-09-19 18:53:30.883151 UTC,13.85292873333334,35.380332202772095,285.607209,90,1246.7635860000005
8v6ey4g, MITx/8.01r_3/2016_Fall,2016-09-19,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-19 00:02:22.725149 UTC,2016-09-19 00:02:22.725149 UTC,,,,0,
y58iol5, MITx/8.01r_3/2016_Fall,2016-09-19,84,0,0,0,16,0,0,15,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-19 01:19:28.669007 UTC,2016-09-19 23:08:05.886502 UTC,17.039609842857143,47.51155554454383,222.56863399999997,70,1192.7726890000001
36dfnqh, MITx/8.01r_3/2016_Fall,2016-09-19,24,0,0,0,0,0,0,7,0,0,0,0.0,0,0,0,9,16,0,0,0,0,1,0,0,0,0,2016-09-19 04:41:13.292324 UTC,2016-09-19 06:07:48.840278 UTC,14.19670123809524,31.004665422784427,139.749119,21,298.1307260000001
l2r20jz, MITx/8.01r_3/2016_Fall,2016-09-19,124,0,0,0,48,0,0,12,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-19 01:08:07.199276 UTC,2016-09-19 18:17:52.772396 UTC,21.113177608695658,49.26716225120988,260.284828,115,2428.0154250000005
ae8s777, MITx/8.01r_3/2016_Fall,2016-09-19,5,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-19 04:15:45.631694 UTC,2016-09-19 04:19:39.407688 UTC,58.443998500000006,108.33071105896549,220.830474,4,233.77599400000003
cz1ir0n, MITx/8.01r_3/2016_Fall,2016-09-19,99,0,0,0,44,0,0,22,0,0,0,0.0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,2016-09-19 00:32:48.529382 UTC,2016-09-19 14:18:14.543783 UTC,31.21223690476191,67.96519000805817,290.778695,84,2621.8279
kyohi4j, MITx/8.01r_3/2016_Fall,2016-09-19,55,1,0,0,0,0,0,8,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-19 15:32:41.316515 UTC,2016-09-19 22:56:50.722182 UTC,8.188103318181817,14.833884242743627,72.700397,44,360.27654599999994
c6ufsrg, MITx/8.01r_3/2016_Fall,2016-09-19,67,0,0,0,27,0,0,24,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-19 00:38:11.020688 UTC,2016-09-19 02:18:47.559449 UTC,20.4618761451613,54.55219817695229,280.668927,62,1268.6363210000004
hdvdo4k, MITx/8.01r_3/2016_Fall,2016-09-19,7,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-19 22:04:54.154919 UTC,2016-09-19 22:05:24.012898 UTC,4.976329833333334,4.179418117659223,12.059011,6,29.857979000000004
z4f17wo, MITx/8.01r_3/2016_Fall,2016-09-19,95,0,21,0,4,0,0,29,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-19 00:18:30.257895 UTC,2016-09-19 18:22:41.294052 UTC,29.949616097560988,65.30325183538972,272.260381,82,2455.868520000001
etj0kup, MITx/8.01r_3/2016_Fall,2016-09-19,86,0,0,0,14,0,0,16,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-19 01:06:31.269844 UTC,2016-09-19 23:48:54.617961 UTC,24.894162506329106,55.61029979708042,285.893667,79,1966.6388379999994
mco4i2q, MITx/8.01r_3/2016_Fall,2016-09-19,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-19 20:40:04.018009 UTC,2016-09-19 20:40:04.018009 UTC,,,,0,
3fcfth5, MITx/8.01r_3/2016_Fall,2016-09-19,95,0,0,0,29,0,0,31,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-19 02:32:03.995271 UTC,2016-09-19 23:49:52.046631 UTC,28.75659787356321,58.03958187576947,275.537083,87,2501.8240149999992
fln1zpr, MITx/8.01r_3/2016_Fall,2016-09-19,172,0,0,0,63,0,0,37,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-19 01:30:07.440344 UTC,2016-09-19 14:29:10.011503 UTC,22.927471269230768,59.55334899508432,294.460755,156,3576.6855179999993
u5gdccb, MITx/8.01r_3/2016_Fall,2016-09-19,8,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-19 20:22:28.948006 UTC,2016-09-19 20:23:01.715194 UTC,4.681026857142856,3.345709685725508,10.402781,7,32.767188
5luzoc6, MITx/8.01r_3/2016_Fall,2016-09-19,65,0,0,0,24,0,0,13,0,0,0,0.0,0,0,0,13,38,0,0,0,0,1,0,0,0,0,2016-09-19 13:02:51.926614 UTC,2016-09-19 14:39:05.387356 UTC,33.19423017241378,73.1246758589203,295.284693,58,1925.2653499999994
a0vorqk, MITx/8.01r_3/2016_Fall,2016-09-19,54,0,0,0,25,0,0,2,0,0,0,0.0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,2016-09-19 13:08:16.787857 UTC,2016-09-19 19:24:02.563104 UTC,32.15695054347826,70.40981951668938,294.47974700000003,46,1479.219725
wnnz3rt, MITx/8.01r_3/2016_Fall,2016-09-19,3,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-19 22:44:05.115017 UTC,2016-09-19 22:44:09.050747 UTC,1.967865,0.4605839014207942,2.2935470000000002,2,3.93573
hmegb3c, MITx/8.01r_3/2016_Fall,2016-09-19,15,0,0,0,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-19 00:21:02.479049 UTC,2016-09-19 03:23:06.193932 UTC,4.6354307,11.073771462844283,35.951285,10,46.354307
53hydha, MITx/8.01r_3/2016_Fall,2016-09-19,23,0,0,0,0,0,0,17,0,0,0,0.0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,2016-09-19 22:53:21.393876 UTC,2016-09-19 23:53:34.985501 UTC,3.046534523809524,3.895677100396472,14.429985,21,63.977225
psgxuej, MITx/8.01r_3/2016_Fall,2016-09-19,204,0,0,0,29,0,0,8,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-19 00:06:55.639039 UTC,2016-09-19 16:08:17.906738 UTC,17.556769476190475,48.136016524393845,274.451754,189,3318.2294309999997
jnwe2gg, MITx/8.01r_3/2016_Fall,2016-09-19,99,0,0,3,20,0,0,33,0,2,1,428.18944049472196,0,0,0,12,33,0,0,0,0,1,0,0,0,0,2016-09-19 00:00:00 UTC,2016-09-19 18:48:38.428138 UTC,25.781160987179483,52.62291075572534,223.16680499999998,78,2010.930557
o9ng72p, MITx/8.01r_3/2016_Fall,2016-09-19,200,0,0,0,94,0,0,36,0,0,0,0.0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,2016-09-19 02:56:21.590562 UTC,2016-09-19 22:52:12.797544 UTC,20.97195248087431,46.99422865472518,271.148792,183,3837.867303999999
w5s12gm, MITx/8.01r_3/2016_Fall,2016-09-19,141,0,0,0,56,0,0,8,0,0,0,0.0,0,0,0,8,30,0,0,0,0,0,0,0,0,0,2016-09-19 12:14:54.52276 UTC,2016-09-19 21:59:24.852581 UTC,27.64574496923075,56.617267070264965,277.69068300000004,130,3593.946845999998
b9obmuq, MITx/8.01r_3/2016_Fall,2016-09-19,116,0,0,0,47,0,0,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-19 02:21:15.017634 UTC,2016-09-19 23:59:35.775927 UTC,21.230962046296284,51.1577525324524,268.947269,108,2292.943900999999
90o1r4t, MITx/8.01r_3/2016_Fall,2016-09-19,75,0,0,0,25,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-19 20:41:28.34285 UTC,2016-09-19 23:40:05.945506 UTC,15.3717256119403,47.655520181742446,287.157445,67,1029.905616
gslxkj3, MITx/8.01r_3/2016_Fall,2016-09-19,243,0,2,7,36,0,0,24,4,3,2,806.5260559217987,0,0,0,4,16,0,0,0,0,1,0,0,0,0,2016-09-19 00:00:00 UTC,2016-09-19 22:32:02.784726 UTC,18.17026257510732,50.98846729729392,293.15723399999996,233,4233.671180000005
7oth4p4, MITx/8.01r_3/2016_Fall,2016-09-19,64,0,0,0,24,0,0,19,0,0,0,0.0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,2016-09-19 17:06:24.418503 UTC,2016-09-19 18:51:48.973157 UTC,29.954856103448282,62.352923184819524,273.827518,58,1737.3816540000007
stzocp0, MITx/8.01r_3/2016_Fall,2016-09-19,39,0,1,0,11,0,0,9,0,0,0,0.0,0,0,0,5,16,0,0,0,0,1,0,0,0,0,2016-09-19 17:06:58.916762 UTC,2016-09-19 18:55:35.703856 UTC,28.7948984375,61.32111793392329,292.84721,32,921.43675
psdb3zn, MITx/8.01r_3/2016_Fall,2016-09-19,247,0,0,0,94,0,0,48,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-19 00:40:11.817674 UTC,2016-09-19 07:13:15.123984 UTC,15.894938307692305,42.24637454463243,247.469529,221,3512.7813659999997
2q30g28, MITx/8.01r_3/2016_Fall,2016-09-19,221,1,4,0,90,0,0,59,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-19 00:11:10.309419 UTC,2016-09-19 20:36:26.725774 UTC,22.19583012,51.01976695183024,264.106152,200,4439.166024
4nv45bt, MITx/8.01r_3/2016_Fall,2016-09-19,31,0,0,0,8,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-19 00:09:55.088187 UTC,2016-09-19 17:14:15.721345 UTC,27.55619207407407,60.825515434802455,263.23814300000004,27,744.0171859999998
j1d50h0, MITx/8.01r_3/2016_Fall,2016-09-19,35,0,0,0,15,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-19 02:58:31.999428 UTC,2016-09-19 05:19:56.657618 UTC,12.288408300000002,34.647650955067405,182.32833200000002,30,368.652249
12wzveh, MITx/8.01r_3/2016_Fall,2016-09-19,51,0,0,0,18,0,0,11,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-19 00:38:52.582317 UTC,2016-09-19 01:49:23.034429 UTC,12.909866733333335,27.528019182760683,132.567831,45,580.9440030000002
w1ifybk, MITx/8.01r_3/2016_Fall,2016-09-19,8,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-19 02:49:39.58545 UTC,2016-09-19 23:56:43.14652 UTC,3.911470833333333,3.003675166344818,8.930675,6,23.468825
45d5y89, MITx/8.01r_3/2016_Fall,2016-09-19,7,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-19 16:05:47.0631 UTC,2016-09-19 16:06:17.407355 UTC,5.057375833333334,5.997571092710629,15.673176999999999,6,30.344255000000004
zerihfp, MITx/8.01r_3/2016_Fall,2016-09-19,35,0,0,0,17,0,0,3,0,0,0,0.0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,2016-09-19 13:02:11.373309 UTC,2016-09-19 14:40:55.315632 UTC,26.68751903448276,63.69771752740561,284.476905,29,773.938052
rf1gqm9, MITx/8.01r_3/2016_Fall,2016-09-19,159,0,0,0,77,0,0,15,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-19 02:27:20.464312 UTC,2016-09-19 20:46:20.14837 UTC,17.869449421768714,41.49696156668529,267.343238,147,2626.809065000001
296j5cx, MITx/8.01r_3/2016_Fall,2016-09-19,15,0,0,0,4,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-19 04:53:02.092941 UTC,2016-09-19 23:12:47.615269 UTC,39.6460936,91.28422698945153,292.219083,10,396.460936
7wodtcz, MITx/8.01r_3/2016_Fall,2016-09-19,275,0,1,0,153,0,0,20,0,0,0,0.0,0,0,0,4,51,0,0,0,0,1,0,0,0,0,2016-09-19 02:57:32.505688 UTC,2016-09-19 23:59:08.455509 UTC,20.43577142635661,46.228891701820224,288.409321,258,5272.429028000004
47aruk2, MITx/8.01r_3/2016_Fall,2016-09-19,36,0,0,0,1,0,0,8,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-19 01:13:53.309233 UTC,2016-09-19 02:26:38.54342 UTC,17.7175865,50.05340163725765,253.25531,32,566.962768
svoh6vq, MITx/8.01r_3/2016_Fall,2016-09-19,13,0,1,0,0,0,0,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-19 22:12:40.225111 UTC,2016-09-19 22:16:07.005792 UTC,17.231723416666664,32.413513400115576,110.742484,12,206.78068100000002
fke3v8v, MITx/8.01r_3/2016_Fall,2016-09-19,171,0,0,0,68,0,0,33,0,0,0,0.0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,2016-09-19 00:58:18.494047 UTC,2016-09-19 23:12:40.400781 UTC,19.81772460810811,51.267131125360116,282.129837,148,2933.023242
scc6vb0, MITx/8.01r_3/2016_Fall,2016-09-19,110,1,1,0,22,0,0,12,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-19 00:36:18.633853 UTC,2016-09-19 21:29:48.457676 UTC,22.253415663157888,51.472520849957334,241.443745,95,2114.074488
2o09qs8, MITx/8.01r_3/2016_Fall,2016-09-19,26,0,0,0,2,0,0,14,0,0,0,0.0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,2016-09-19 02:51:30.378155 UTC,2016-09-19 03:56:05.284063 UTC,50.78851440000001,84.13173962445475,254.356003,20,1015.7702880000003
cyxgkj9, MITx/8.01r_3/2016_Fall,2016-09-19,24,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,8,20,0,0,0,0,1,0,0,0,0,2016-09-19 13:13:12.748258 UTC,2016-09-19 17:59:40.633646 UTC,14.893176105263159,33.67404101545402,141.59831100000002,19,282.970346
gxwcv9x, MITx/8.01r_3/2016_Fall,2016-09-19,168,0,0,0,64,0,0,30,0,0,0,0.0,0,0,0,10,17,0,0,0,0,1,0,0,0,0,2016-09-19 01:11:03.123607 UTC,2016-09-19 14:49:13.69535 UTC,22.718010779220773,54.26885093722196,294.160939,154,3498.57366
vn1nr7u, MITx/8.01r_3/2016_Fall,2016-09-19,74,0,0,0,13,0,0,7,0,0,0,0.0,0,0,0,5,17,0,0,0,0,0,0,0,0,0,2016-09-19 00:07:38.024856 UTC,2016-09-19 22:58:14.98893 UTC,12.434681814814816,23.824569820127927,101.71638100000001,54,671.472818
7xhxh4u, MITx/8.01r_3/2016_Fall,2016-09-19,22,0,1,0,0,0,0,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-19 00:33:48.12522 UTC,2016-09-19 21:00:47.340148 UTC,4.225307,3.3862604968530823,13.338851000000002,20,84.50614
7qj0ukr, MITx/8.01r_3/2016_Fall,2016-09-19,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-19 01:46:05.373734 UTC,2016-09-19 01:46:05.373734 UTC,,,,0,
ftkqmsf, MITx/8.01r_3/2016_Fall,2016-09-19,10,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,8,27,0,0,0,0,1,0,0,0,0,2016-09-19 00:25:20.792426 UTC,2016-09-19 00:27:12.611616 UTC,12.424354444444445,16.933922687199455,54.301244,9,111.81919
ltmrbfs, MITx/8.01r_3/2016_Fall,2016-09-19,33,0,0,0,8,0,0,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-19 00:52:44.895443 UTC,2016-09-19 05:45:17.11617 UTC,32.233014555555556,65.2022600962241,222.304981,27,870.291393
4okjrc1, MITx/8.01r_3/2016_Fall,2016-09-20,145,0,0,0,54,0,0,27,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-20 16:28:45.475564 UTC,2016-09-20 23:20:42.280795 UTC,23.988538095588225,58.70433919843207,290.89101600000004,136,3262.441180999999
n4rzdiy, MITx/8.01r_3/2016_Fall,2016-09-20,52,0,0,0,8,0,0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-20 00:37:16.999029 UTC,2016-09-20 23:57:25.505117 UTC,23.52744411111112,51.36396280902114,256.962457,45,1058.7349850000003
rf1gqm9, MITx/8.01r_3/2016_Fall,2016-09-20,107,0,0,0,39,0,0,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-20 00:23:10.035396 UTC,2016-09-20 20:49:59.133232 UTC,19.999552173469397,58.50179281853949,286.766343,98,1959.9561130000006
ad4ycu7, MITx/8.01r_3/2016_Fall,2016-09-20,104,1,0,0,34,0,0,17,0,0,0,0.0,0,0,0,7,21,0,0,0,0,1,0,0,0,0,2016-09-20 00:08:44.764398 UTC,2016-09-20 03:34:57.81476 UTC,15.378745170212765,37.871916753042676,229.20731800000001,94,1445.6020459999993
b98y0ff, MITx/8.01r_3/2016_Fall,2016-09-20,111,0,0,0,66,0,0,9,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-20 00:26:11.984083 UTC,2016-09-20 18:25:55.053107 UTC,15.078207940594053,45.05165143881117,295.363854,101,1522.8990019999994
jcon4qg, MITx/8.01r_3/2016_Fall,2016-09-20,130,0,1,0,53,0,0,14,0,0,0,0.0,0,0,0,11,45,0,0,0,0,1,0,0,0,0,2016-09-20 02:47:12.146022 UTC,2016-09-20 14:53:49.745071 UTC,18.024539958333328,39.311760716429006,221.474202,120,2162.944795
h2z4fai, MITx/8.01r_3/2016_Fall,2016-09-20,7,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-20 12:48:14.099989 UTC,2016-09-20 12:49:57.075602 UTC,17.162602166666666,30.45930922582407,78.824838,6,102.975613
jnwe2gg, MITx/8.01r_3/2016_Fall,2016-09-20,136,1,0,0,26,0,0,9,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-20 00:29:32.270801 UTC,2016-09-20 04:37:04.341815 UTC,16.98071238333333,47.20603750467214,286.914496,120,2037.685486
psgxuej, MITx/8.01r_3/2016_Fall,2016-09-20,20,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-20 03:01:13.561683 UTC,2016-09-20 15:31:21.626411 UTC,4.906929611111111,10.281408808416494,45.71418,18,88.324733
2q30g28, MITx/8.01r_3/2016_Fall,2016-09-20,64,0,0,0,28,0,0,14,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-20 00:46:55.300764 UTC,2016-09-20 20:04:29.122345 UTC,22.91697821052632,54.58951585546569,240.63633,57,1306.2677580000004
mco4i2q, MITx/8.01r_3/2016_Fall,2016-09-20,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-20 15:00:58.236554 UTC,2016-09-20 15:01:02.86284 UTC,4.626286,,4.626286,1,4.626286
533gfeo, MITx/8.01r_3/2016_Fall,2016-09-20,212,1,6,0,111,0,0,15,0,0,0,0.0,0,0,0,5,27,0,0,0,0,0,0,0,0,0,2016-09-20 00:00:05.184216 UTC,2016-09-20 14:55:25.955475 UTC,25.849018438775516,56.452690287322575,297.22224500000004,196,5066.407614000002
12jo3yw, MITx/8.01r_3/2016_Fall,2016-09-20,4,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-20 00:06:58.73878 UTC,2016-09-20 19:19:16.226087 UTC,1.573323,0.21879439444830395,1.728034,2,3.146646
7xhxh4u, MITx/8.01r_3/2016_Fall,2016-09-20,20,0,0,0,5,0,0,3,0,0,0,0.0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2016-09-20 13:22:12.519296 UTC,2016-09-20 13:37:44.662308 UTC,16.057014000000002,29.59031947995357,109.59969,18,289.026252
ftkqmsf, MITx/8.01r_3/2016_Fall,2016-09-20,80,0,1,0,30,0,0,13,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-20 01:19:40.358742 UTC,2016-09-20 23:59:36.406273 UTC,16.79827382352941,37.51423952478002,205.83270900000002,68,1142.28262
ae8s777, MITx/8.01r_3/2016_Fall,2016-09-20,41,0,0,0,14,0,0,11,0,0,0,0.0,0,0,0,4,21,0,0,0,0,0,0,0,0,0,2016-09-20 13:16:38.80879 UTC,2016-09-20 20:14:55.402422 UTC,38.70766897058824,76.65303173766041,249.53745,34,1316.060745
